,Player,Series,date,Mat,Inns,NO,Runs,HS,Avg,BF,SR,100,50,0,4s,6s,Afghanistan,Australia,Bangladesh,England,India,Netherlands,New Zealand,Pakistan,South Africa,Sri Lanka,AVG_Run,AVG_SR,AVG_BF
115,Rohit Sharma,"West Indies in India ODI Series, 2013/14",21 Nov 2013,3,3.0,0,88,72,29.33,114.0,77.19,0,1,0,11,1,0,0,0,0,0,0,0,0,0,0,54.83684024199844,81.79029203221202,0.1657168594431132
116,Rohit Sharma,"India in South Africa ODI Series, 2013/14",5 Dec 2013,3,2.0,0,37,19,18.50,69.0,53.62,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,36.668420120999215,67.70514601610601,0.1403584297215566
117,Rohit Sharma,"India in New Zealand ODI Series, 2013/14",19 Jan 2014,5,5.0,0,145,79,29.00,202.0,71.78,0,1,0,9,9,0,0,0,0,0,0,5,0,0,0,32.83421006049961,69.742573008053,0.13751254819411163
118,Rohit Sharma,"Asia Cup (Afghanistan, Bangladesh, India, Pakistan, Sri Lanka in Bangladesh), 2013/14",26 Feb 2014,4,4.0,1,108,56,36.00,139.0,77.69,0,1,0,10,3,1,0,1,0,0,0,0,1,0,1,34.4171050302498,73.7162865040265,0.12667294076372249
119,Rohit Sharma,"India in England ODI Series, 2014",27 Aug 2014,1,1.0,0,52,52,52.00,87.0,59.77,0,1,0,4,1,0,0,0,1,0,0,0,0,0,0,43.2085525151249,66.74314325201325,0.20833647038186123
120,Rohit Sharma,"Sri Lanka in India ODI Series, 2014/15",13 Nov 2014,2,2.0,0,273,264,136.50,185.0,147.56,1,0,0,35,9,0,0,0,0,0,0,0,0,0,2,89.85427625756245,107.15157162600663,0.2583349018575973
121,Rohit Sharma,"Carlton Mid One-Day International Tri-Series (Australia, England, India in Australia), 2014/15",18 Jan 2015,1,1.0,0,138,138,138.00,139.0,99.28,1,0,0,9,4,0,1,0,0,0,0,0,0,0,0,113.92713812878122,103.21578581300332,0.3608341175954653
122,Rohit Sharma,"ICC Cricket World Cup (in Australia/New Zealand), 2014/15",15 Feb 2015,8,8.0,1,330,137,47.14,360.0,91.66,1,2,1,33,9,0,1,1,0,0,0,0,1,1,0,80.5335690643906,97.43789290650166,0.25541705879773263
123,Rohit Sharma,"India in Bangladesh ODI Series, 2015",18 Jun 2015,3,3.0,0,92,63,30.66,99.0,92.92,0,1,1,6,2,0,0,3,0,0,0,0,0,0,0,55.5967845321953,95.17894645325083,0.1827085293988663
124,Rohit Sharma,"South Africa in India ODI Series, 2015/16",11 Oct 2015,5,5.0,0,255,150,51.00,256.0,99.60,1,1,0,27,8,0,0,0,0,0,0,0,0,5,0,53.29839226609765,97.38947322662541,0.17668759803276649
125,Rohit Sharma,"India in Australia ODI Series, 2015/16",12 Jan 2016,5,5.0,1,441,171*,110.25,434.0,101.61,2,1,0,35,14,0,5,0,0,0,0,0,0,0,0,81.77419613304883,99.4997366133127,0.2330104656830499
126,Rohit Sharma,"New Zealand in India ODI Series, 2016/17",16 Oct 2016,5,5.0,0,123,70,24.60,158.0,77.84,0,1,0,11,5,0,0,0,0,0,0,5,0,0,0,53.18709806652441,88.66986830665635,0.16917189950819161
127,Rohit Sharma,"ICC Champions Trophy (in England), 2017",4 Jun 2017,5,5.0,1,304,123*,76.00,350.0,86.85,1,2,1,29,7,0,0,1,0,0,0,0,2,1,1,64.5935490332622,87.75993415332817,0.20125261642076248
128,Rohit Sharma,"India in Sri Lanka ODI Series, 2017",20 Aug 2017,5,5.0,1,302,124*,75.50,311.0,97.10,2,1,0,33,8,0,0,0,0,0,0,0,0,0,5,70.0467745166311,92.42996707666408,0.2042929748770479
129,Rohit Sharma,"Australia in India ODI Series, 2017/18",17 Sep 2017,5,5.0,0,296,125,59.20,284.0,104.22,1,2,0,22,14,0,5,0,0,0,0,0,0,0,0,64.62338725831555,98.32498353833205,0.19681315410519062
130,Rohit Sharma,"New Zealand in India ODI Series, 2017/18",22 Oct 2017,3,3.0,0,174,147,58.00,175.0,99.42,1,0,0,19,4,0,0,0,0,0,0,3,0,0,0,61.31169362915777,98.87249176916603,0.19562879927481752
131,Rohit Sharma,"Sri Lanka in India ODI Series, 2017/18",10 Dec 2017,3,3.0,1,217,208*,108.50,180.0,120.55,1,0,0,13,13,0,0,0,0,0,0,0,0,0,3,84.9058468145789,109.71124588458301,0.19781439963740877
132,Rohit Sharma,"India in South Africa ODI Series, 2017/18",1 Feb 2018,6,6.0,0,170,115,28.33,205.0,82.92,1,0,1,19,6,0,0,0,0,0,0,0,0,6,0,56.617923407289446,96.3156229422915,0.15585164426314882
133,Rohit Sharma,"India in England ODI Series, 2018",12 Jul 2018,3,3.0,1,154,137*,77.00,158.0,97.46,1,0,0,17,4,0,0,0,3,0,0,0,0,0,0,66.80896170364473,96.88781147114574,0.16570359990935218
134,Rohit Sharma,"Asia Cup (Afghanistan, Bangladesh, Hong Kong, India, Pakistan, Sri Lanka in United Arab Emirates), 2018",18 Sep 2018,5,5.0,2,317,111*,105.66,339.0,93.51,1,2,0,25,13,0,0,2,0,0,0,0,2,0,0,86.23448085182235,95.19890573557288,0.1958517999546761
135,Rohit Sharma,"West Indies in India ODI Series, 2018/19",21 Oct 2018,5,5.0,2,389,162,129.66,327.0,118.96,2,1,0,43,16,0,0,0,0,0,0,0,0,0,0,107.94724042591118,107.07945286778644,0.20692589997733807
136,Rohit Sharma,"India in Australia ODI Series, 2018/19",12 Jan 2019,3,3.0,0,185,133,61.66,198.0,93.43,1,0,0,13,8,0,3,0,0,0,0,0,0,0,0,84.8036202129556,100.25472643389323,0.21346294998866905
137,Rohit Sharma,"India in New Zealand ODI Series, 2018/19",23 Jan 2019,5,5.0,0,169,87,33.80,236.0,71.61,0,2,0,13,5,0,0,0,0,0,0,5,0,0,0,59.301810106477795,85.93236321694661,0.1853981416610012
138,Rohit Sharma,"Australia in India ODI Series, 2018/19",2 Mar 2019,5,5.0,0,202,95,40.40,267.0,75.65,0,2,1,18,3,0,5,0,0,0,0,0,0,0,0,49.8509050532389,80.79118160847331,0.18169907083050058
139,Rohit Sharma,"ICC Cricket World Cup (in England), 2019",5 Jun 2019,9,9.0,1,648,140,81.00,659.0,98.33,5,1,0,67,14,1,1,1,1,0,0,1,1,1,1,65.42545252661945,89.56059080423665,0.21288657245228731
140,Rohit Sharma,"India in West Indies ODI Series, 2019",8 Aug 2019,3,2.0,0,28,18,14.00,40.0,70.00,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,39.712726263309726,79.78029540211833,0.13977661955947698
141,Rohit Sharma,"West Indies in India ODI Series, 2019/20",15 Dec 2019,3,3.0,0,258,159,86.00,257.0,100.38,1,1,0,31,6,0,0,0,0,0,0,0,0,0,0,62.85636313165486,90.08014770105916,0.21266608755751626
142,Rohit Sharma,"Australia in India ODI Series, 2019/20",14 Jan 2020,3,3.0,0,171,119,57.00,187.0,91.44,1,0,0,16,6,0,3,0,0,0,0,0,0,0,0,59.92818156582743,90.76007385052958,0.21022193266764702
143,Rohit Sharma,"ICC Men's Cricket World Cup Super League, 2020-2022/23",23 Mar 2021,6,6.0,0,168,60,28.00,178.0,94.38,0,1,0,28,1,0,0,0,3,0,0,0,0,0,0,43.964090782913715,92.57003692526479,0.15455541077826795
144,Rohit Sharma,"England in India ODI Series, 2020/21",23 Mar 2021,3,3.0,0,90,37,30.00,104.0,86.53,0,0,0,15,0,0,0,0,3,0,0,0,0,0,0,36.98204539145686,89.5500184626324,0.13505548316691174
145,Rohit Sharma,"West Indies in India ODI Series, 2021/22",6 Feb 2022,3,3.0,0,78,60,26.00,74.0,105.40,0,1,0,13,1,0,0,0,0,0,0,0,0,0,0,31.49102269572843,97.47500923131619,0.10863885269456698
146,Rohit Sharma,"India in England ODI Series, 2022",12 Jul 2022,3,3.0,1,93,76*,46.50,85.0,109.41,0,1,1,11,5,0,0,0,3,0,0,0,0,0,0,38.995511347864216,103.4425046156581,0.1015416485695057
147,Rohit Sharma,"India in Bangladesh ODI Series, 2022/23",4 Dec 2022,2,2.0,1,78,51*,78.00,59.0,132.20,0,1,0,7,6,0,0,2,0,0,0,0,0,0,0,58.497755673932105,117.82125230782904,0.09993749095141952
148,Rohit Sharma,"Sri Lanka in India ODI Series, 2022/23",10 Jan 2023,3,3.0,0,142,83,47.33,137.0,103.64,0,1,0,13,7,0,0,0,0,0,0,0,0,0,3,52.91387783696605,110.73062615391453,0.12607985658682086
149,Rohit Sharma,"New Zealand in India ODI Series, 2022/23",18 Jan 2023,3,3.0,0,186,101,62.00,173.0,107.51,1,1,0,20,10,0,0,0,0,0,0,3,0,0,0,57.456938918483026,109.12031307695727,0.15915103940452152
150,Rohit Sharma,"Australia in India ODI Series, 2022/23",19 Mar 2023,2,2.0,0,43,30,21.50,32.0,134.37,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,39.47846945924151,121.74515653847864,0.10624218636892743
151,Rohit Sharma,"India in West Indies ODI Series, 2023",27 Jul 2023,1,1.0,1,12,12*,-,19.0,63.15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,39.47846945924151,92.44757826923932,0.08478775985113038
152,Rohit Sharma,"Asia Cup (Afghanistan, Bangladesh, India, Nepal, Pakistan, Sri Lanka in Pakistan/Sri Lanka), 2023",2 Sep 2023,6,5.0,1,194,74*,48.50,180.0,107.77,0,3,1,21,11,0,0,1,0,0,0,0,2,0,2,34.11961736481038,100.10878913461966,0.10239387992556519
153,Rohit Sharma,"Australia in India ODI Series, 2023/24",27 Sep 2023,1,1.0,0,81,81,81.00,57.0,142.10,0,1,0,5,6,0,1,0,0,0,0,0,0,0,0,57.55980868240519,121.10439456730982,0.1461969399627826
154,Rohit Sharma,"ICC Cricket World Cup (in India), 2023/24",8 Oct 2023,8,8.0,0,442,131,55.25,360.0,122.77,1,2,1,50,22,1,1,1,1,0,0,1,1,1,1,56.404904341202595,121.93719728365491,0.1480984699813913
155,Shreyas Iyer,"Sri Lanka in India ODI Series, 2017/18",10 Dec 2017,3,3.0,0,162,88,54.00,160.0,101.25,0,2,0,18,3,0,0,0,0,0,0,0,0,0,3,54.0,101.25,0.17777777777777778
156,Shreyas Iyer,"India in South Africa ODI Series, 2017/18",10 Feb 2018,3,2.0,0,48,30,24.00,58.0,82.75,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,39.0,92.0,0.13722222222222222
157,Shreyas Iyer,"India in West Indies ODI Series, 2019",8 Aug 2019,3,2.0,0,136,71,68.00,109.0,124.77,0,2,0,8,6,0,0,0,0,0,0,0,0,0,0,53.5,108.38499999999999,0.15944444444444444
158,Shreyas Iyer,"West Indies in India ODI Series, 2019/20",15 Dec 2019,3,3.0,0,130,70,43.33,127.0,102.36,0,2,0,9,5,0,0,0,0,0,0,0,0,0,0,48.415,105.3725,0.1502777777777778
159,Shreyas Iyer,"Australia in India ODI Series, 2019/20",14 Jan 2020,3,3.0,1,55,44*,27.50,61.0,90.16,0,0,0,7,1,0,3,0,0,0,0,0,0,0,0,37.957499999999996,97.76625,0.10902777777777778
160,Shreyas Iyer,"India in New Zealand ODI Series, 2019/20",5 Feb 2020,3,3.0,0,217,103,72.33,227.0,95.59,1,2,0,27,2,0,0,0,0,0,0,3,0,0,0,55.14375,96.678125,0.180625
161,Shreyas Iyer,"ICC Men's Cricket World Cup Super League, 2020-2022/23",27 Nov 2020,11,10.0,2,465,113*,58.12,485.0,95.87,1,3,0,55,6,0,3,0,1,0,0,3,0,3,0,56.631874999999994,96.2740625,0.17114583333333333
162,Shreyas Iyer,"India in Australia ODI Series, 2020/21",27 Nov 2020,3,3.0,0,59,38,19.66,59.0,100.00,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,38.145937499999995,98.13703125,0.11835069444444445
163,Shreyas Iyer,"England in India ODI Series, 2020/21",23 Mar 2021,1,1.0,0,6,6,6.00,9.0,66.66,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,22.072968749999998,82.398515625,0.07417534722222222
164,Shreyas Iyer,"India in South Africa ODI Series, 2021/22",19 Jan 2022,3,3.0,0,54,26,18.00,65.0,83.07,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,20.036484375,82.7342578125,0.07319878472222222
165,Shreyas Iyer,"West Indies in India ODI Series, 2021/22",11 Feb 2022,1,1.0,0,80,80,80.00,111.0,72.07,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,50.0182421875,77.40212890625,0.2215993923611111
166,Shreyas Iyer,"India in England ODI Series, 2022",12 Jul 2022,1,0.0,-,-,-,-,0.0,-,-,-,-,-,-,0,0,0,1,0,0,0,0,0,0,50.0182421875,77.40212890625,0.2215993923611111
167,Shreyas Iyer,"India in West Indies ODI Series, 2022",22 Jul 2022,3,3.0,0,161,63,53.66,162.0,99.38,0,2,0,13,4,0,0,0,0,0,0,0,0,0,0,39.334560546875,69.0405322265625,0.14539984809027778
168,Shreyas Iyer,"South Africa in India ODI Series, 2022/23",6 Oct 2022,3,3.0,2,191,113*,191.00,171.0,111.69,1,1,0,26,2,0,0,0,0,0,0,0,0,3,0,115.1672802734375,90.36526611328125,0.1676999240451389
169,Shreyas Iyer,"India in New Zealand ODI Series, 2022/23",25 Nov 2022,3,2.0,0,129,80,64.50,135.0,95.55,0,1,0,12,4,0,0,0,0,0,0,3,0,0,0,89.83364013671874,92.95763305664062,0.19634996202256944
170,Shreyas Iyer,"India in Bangladesh ODI Series, 2022/23",4 Dec 2022,3,3.0,0,109,82,36.33,147.0,74.14,0,1,0,8,3,0,0,3,0,0,0,0,0,0,0,63.08182006835937,83.54881652832032,0.17984164767795138
171,Shreyas Iyer,"Sri Lanka in India ODI Series, 2022/23",10 Jan 2023,3,3.0,0,94,38,31.33,89.0,105.61,0,0,0,10,2,0,0,0,0,0,0,0,0,0,3,47.20591003417968,94.57940826416015,0.13936526828342014
172,Shreyas Iyer,"Asia Cup (Afghanistan, Bangladesh, India, Nepal, Pakistan, Sri Lanka in Pakistan/Sri Lanka), 2023",2 Sep 2023,2,1.0,0,14,14,14.00,9.0,155.55,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,30.60295501708984,125.06470413208008,0.08468263414171007
173,Shreyas Iyer,"Australia in India ODI Series, 2023/24",22 Sep 2023,3,3.0,0,156,105,52.00,141.0,110.63,1,0,0,12,5,0,3,0,0,0,0,0,0,0,0,41.30147750854492,117.84735206604003,0.12067465040418837
174,Shreyas Iyer,"ICC Cricket World Cup (in India), 2023/24",8 Oct 2023,8,8.0,2,293,82,48.83,301.0,97.34,0,3,1,22,11,1,1,1,1,0,0,1,1,1,1,45.06573875427246,107.59367603302002,0.12304565853542752
175,KL Rahul,"India in Zimbabwe ODI Series, 2016",11 Jun 2016,3,3.0,2,196,100*,196.00,235.0,83.40,1,1,0,15,3,0,0,0,0,0,0,0,0,0,0,196.0,83.4,0.2611111111111111
176,KL Rahul,"England in India ODI Series, 2016/17",15 Jan 2017,3,3.0,0,24,11,8.00,34.0,70.58,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,102.0,76.99000000000001,0.14944444444444446
177,KL Rahul,"India in Sri Lanka ODI Series, 2017",20 Aug 2017,4,3.0,0,28,17,9.33,38.0,73.68,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,55.665,75.33500000000001,0.09583333333333334
178,KL Rahul,"India in England ODI Series, 2018",12 Jul 2018,2,2.0,1,9,9*,9.00,20.0,45.00,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,32.332499999999996,60.167500000000004,0.06458333333333334
179,KL Rahul,"Asia Cup (Afghanistan, Bangladesh, Hong Kong, India, Pakistan, Sri Lanka in United Arab Emirates), 2018",25 Sep 2018,1,1.0,0,60,60,60.00,66.0,90.90,0,1,0,5,1,1,0,0,0,0,0,0,0,0,0,46.16625,75.53375,0.14229166666666668
180,KL Rahul,"Australia in India ODI Series, 2018/19",10 Mar 2019,1,1.0,0,26,26,26.00,31.0,83.87,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,36.083124999999995,79.701875,0.1228125
181,KL Rahul,"ICC Cricket World Cup (in England), 2019",5 Jun 2019,9,9.0,1,361,111,45.12,466.0,77.46,1,2,1,31,5,1,1,1,1,0,0,1,1,1,1,40.6015625,78.5809375,0.1477025462962963
182,KL Rahul,"West Indies in India ODI Series, 2019/20",15 Dec 2019,3,3.0,0,185,102,61.66,208.0,88.94,1,1,0,17,4,0,0,0,0,0,0,0,0,0,0,51.13078125,83.76046875,0.1894068287037037
183,KL Rahul,"Australia in India ODI Series, 2019/20",14 Jan 2020,3,3.0,0,146,80,48.66,140.0,104.28,0,1,0,12,3,0,3,0,0,0,0,0,0,0,0,49.895390625,94.020234375,0.17248119212962965
184,KL Rahul,"India in New Zealand ODI Series, 2019/20",5 Feb 2020,3,3.0,1,204,112,102.00,185.0,110.27,1,1,0,12,8,0,0,0,0,0,0,3,0,0,0,75.9476953125,102.1451171875,0.1890183738425926
185,KL Rahul,"ICC Men's Cricket World Cup Super League, 2020-2022/23",27 Nov 2020,10,9.0,1,350,108,43.75,366.0,95.62,1,2,0,21,14,0,3,0,3,0,0,0,0,0,0,59.84884765625,98.88255859375,0.16228696469907408
186,KL Rahul,"India in Australia ODI Series, 2020/21",27 Nov 2020,3,3.0,0,93,76,31.00,92.0,101.08,0,1,0,5,5,0,3,0,0,0,0,0,0,0,0,45.424423828125,99.981279296875,0.13225459346064816
187,KL Rahul,"England in India ODI Series, 2020/21",23 Mar 2021,3,3.0,1,177,108,88.50,175.0,101.14,1,1,0,11,6,0,0,0,3,0,0,0,0,0,0,66.9622119140625,100.5606396484375,0.1633495189525463
188,KL Rahul,"India in South Africa ODI Series, 2021/22",19 Jan 2022,3,3.0,0,76,55,25.33,106.0,71.69,0,1,0,6,0,0,0,0,0,0,0,0,0,3,0,46.146105957031246,86.12531982421875,0.14056364836516202
189,KL Rahul,"West Indies in India ODI Series, 2021/22",9 Feb 2022,1,1.0,0,49,49,49.00,48.0,102.08,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,47.57305297851562,94.10265991210937,0.15028182418258101
190,KL Rahul,"India in Zimbabwe ODI Series, 2022",18 Aug 2022,3,2.0,0,31,30,15.50,51.0,60.78,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,31.53652648925781,77.44132995605469,0.11764091209129052
191,KL Rahul,"India in Bangladesh ODI Series, 2022/23",4 Dec 2022,3,3.0,0,95,73,31.66,108.0,87.96,0,1,0,6,4,0,0,3,0,0,0,0,0,0,0,31.598263244628903,82.70066497802733,0.11882045604564526
192,KL Rahul,"Sri Lanka in India ODI Series, 2022/23",10 Jan 2023,3,3.0,1,110,64*,55.00,138.0,79.71,0,1,0,11,1,0,0,0,0,0,0,0,0,0,3,43.29913162231445,81.20533248901367,0.1360768946894893
193,KL Rahul,"Australia in India ODI Series, 2022/23",17 Mar 2023,3,3.0,1,116,75*,58.00,153.0,75.81,0,1,0,10,2,0,3,0,0,0,0,0,0,0,0,50.649565811157224,78.50766624450684,0.15303844734474464
194,KL Rahul,"Asia Cup (Afghanistan, Bangladesh, India, Nepal, Pakistan, Sri Lanka in Pakistan/Sri Lanka), 2023",10 Sep 2023,4,3.0,1,169,111*,84.50,189.0,89.41,1,0,0,16,2,0,0,1,0,0,0,0,1,0,2,67.57478290557862,83.95883312225342,0.18151922367237233
195,KL Rahul,"Australia in India ODI Series, 2023/24",22 Sep 2023,3,3.0,1,136,58*,68.00,131.0,103.81,0,2,0,9,4,0,3,0,0,0,0,0,0,0,0,67.78739145278931,93.88441656112671,0.16353738961396394
196,KL Rahul,"ICC Cricket World Cup (in India), 2023/24",8 Oct 2023,8,7.0,3,245,97*,61.25,307.0,79.80,0,1,0,21,3,1,1,1,1,0,0,1,1,1,1,64.51869572639465,86.84220828056336,0.15486393290222006
197,Ishan Kishan,"ICC Men's Cricket World Cup Super League, 2020-2022/23",18 Jul 2021,9,8.0,0,267,93,33.37,295.0,90.50,0,3,0,25,10,0,0,0,0,0,0,0,0,3,2,33.37,90.5,0.12291666666666666
198,Ishan Kishan,"India in Sri Lanka ODI Series, 2021",18 Jul 2021,2,2.0,0,60,59,30.00,46.0,130.43,0,1,0,8,2,0,0,0,0,0,0,0,0,0,2,31.685,110.465,0.09979166666666667
199,Ishan Kishan,"West Indies in India ODI Series, 2021/22",6 Feb 2022,1,1.0,0,28,28,28.00,36.0,77.77,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,29.8425,94.1175,0.10989583333333333
200,Ishan Kishan,"India in Zimbabwe ODI Series, 2022",18 Aug 2022,3,2.0,0,56,50,28.00,74.0,75.67,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,28.92125,84.89375000000001,0.11661458333333333
201,Ishan Kishan,"South Africa in India ODI Series, 2022/23",6 Oct 2022,3,3.0,0,123,93,41.00,139.0,88.48,0,1,0,9,7,0,0,0,0,0,0,0,0,3,0,34.960625,86.68687500000001,0.1355295138888889
202,Ishan Kishan,"India in Bangladesh ODI Series, 2022/23",10 Dec 2022,1,1.0,0,210,210,210.00,131.0,160.30,1,0,0,24,10,0,0,1,0,0,0,0,0,0,0,122.4803125,123.49343750000001,0.2860980902777778
203,Ishan Kishan,"New Zealand in India ODI Series, 2022/23",18 Jan 2023,3,3.0,1,30,17,15.00,47.0,63.82,0,0,0,3,1,0,0,0,0,0,0,3,0,0,0,68.74015625,93.65671875000001,0.16916015625
204,Ishan Kishan,"Australia in India ODI Series, 2022/23",17 Mar 2023,1,1.0,0,3,3,3.00,8.0,37.50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35.870078125,65.578359375,0.09791341145833334
205,Ishan Kishan,"India in West Indies ODI Series, 2023",27 Jul 2023,3,3.0,0,184,77,61.33,165.0,111.51,0,3,0,21,5,0,0,0,0,0,0,0,0,0,0,48.6000390625,88.5441796875,0.14062337239583333
206,Ishan Kishan,"Asia Cup (Afghanistan, Bangladesh, India, Nepal, Pakistan, Sri Lanka in Pakistan/Sri Lanka), 2023",2 Sep 2023,6,4.0,1,143,82,47.66,175.0,81.71,0,1,0,13,3,0,0,1,0,0,0,0,2,0,2,48.13001953125,85.12708984375,0.14322835286458335
207,Ishan Kishan,"Australia in India ODI Series, 2023/24",22 Sep 2023,2,2.0,0,49,31,24.50,44.0,111.36,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,36.315009765625,98.243544921875,0.10828084309895834
208,Ishan Kishan,"ICC Cricket World Cup (in India), 2023/24",8 Oct 2023,2,2.0,0,47,47,23.50,48.0,97.91,0,0,1,5,2,1,1,0,0,0,0,0,0,0,0,29.9075048828125,98.07677246093749,0.09414042154947917
209,Suryakumar Yadav,"ICC Men's Cricket World Cup Super League, 2020-2022/23",18 Jul 2021,9,9.0,3,272,64,45.33,265.0,102.64,0,2,0,32,3,0,0,0,0,0,0,3,0,0,3,45.33,102.64,0.09814814814814815
210,Suryakumar Yadav,"India in Sri Lanka ODI Series, 2021",18 Jul 2021,3,3.0,1,124,53,62.00,101.0,122.77,0,1,0,18,0,0,0,0,0,0,0,0,0,0,3,53.665,112.705,0.10518518518518519
211,Suryakumar Yadav,"India in South Africa ODI Series, 2021/22",23 Jan 2022,1,1.0,0,39,39,39.00,32.0,121.87,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,46.332499999999996,117.2875,0.10592592592592592
212,Suryakumar Yadav,"West Indies in India ODI Series, 2021/22",6 Feb 2022,3,3.0,1,104,64,52.00,126.0,82.53,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,49.16625,99.90875,0.12296296296296297
213,Suryakumar Yadav,"India in England ODI Series, 2022",12 Jul 2022,3,2.0,0,43,27,21.50,57.0,75.43,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,35.333124999999995,87.669375,0.10898148148148148
214,Suryakumar Yadav,"India in West Indies ODI Series, 2022",22 Jul 2022,3,3.0,0,30,13,10.00,28.0,107.14,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,22.666562499999998,97.4046875,0.0700462962962963
215,Suryakumar Yadav,"India in New Zealand ODI Series, 2022/23",25 Nov 2022,3,3.0,1,44,34*,22.00,38.0,115.78,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,22.33328125,106.59234375,0.05613425925925926
216,Suryakumar Yadav,"Sri Lanka in India ODI Series, 2022/23",15 Jan 2023,1,1.0,0,4,4,4.00,4.0,100.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.166640625,103.296171875,0.0347337962962963
217,Suryakumar Yadav,"New Zealand in India ODI Series, 2022/23",18 Jan 2023,3,2.0,0,45,31,22.50,35.0,128.57,0,0,0,4,2,0,0,0,0,0,0,3,0,0,0,17.8333203125,115.9330859375,0.04653356481481481
218,Suryakumar Yadav,"Australia in India ODI Series, 2022/23",17 Mar 2023,3,3.0,0,0,0,0.00,3.0,0.00,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,17.8333203125,115.9330859375,0.024933449074074073
219,Suryakumar Yadav,"India in West Indies ODI Series, 2023",27 Jul 2023,3,3.0,0,78,35,26.00,80.0,97.50,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,17.458330078125,77.733271484375,0.056911168981481484
220,Suryakumar Yadav,"Asia Cup (Afghanistan, Bangladesh, India, Nepal, Pakistan, Sri Lanka in Pakistan/Sri Lanka), 2023",15 Sep 2023,1,1.0,0,26,26,26.00,34.0,76.47,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,21.7291650390625,77.1016357421875,0.0851222511574074
221,Suryakumar Yadav,"Australia in India ODI Series, 2023/24",22 Sep 2023,3,3.0,1,130,72*,65.00,93.0,139.78,0,2,0,12,7,0,3,0,0,0,0,0,0,0,0,43.364582519531254,108.44081787109374,0.09422779224537037
222,Suryakumar Yadav,"ICC Cricket World Cup (in India), 2023/24",22 Oct 2023,4,4.0,0,85,49,21.25,74.0,114.86,0,0,0,11,1,0,0,0,1,0,0,1,0,1,1,32.30729125976563,111.65040893554686,0.07794722945601852
223,Hardik Pandya,"New Zealand in India ODI Series, 2016/17",16 Oct 2016,4,2.0,0,45,36,22.50,45.0,100.00,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,22.5,100.0,0.075
224,Hardik Pandya,"England in India ODI Series, 2016/17",15 Jan 2017,3,3.0,2,115,56,115.00,89.0,129.21,0,1,0,9,4,0,0,0,3,0,0,0,0,0,0,68.75,114.605,0.08694444444444444
225,Hardik Pandya,"ICC Champions Trophy (in England), 2017",4 Jun 2017,5,3.0,1,105,76,52.50,54.0,194.44,0,1,0,4,10,0,0,1,0,0,0,0,2,1,1,60.625,154.5225,0.07347222222222222
226,Hardik Pandya,"India in West Indies ODI Series, 2017",23 Jun 2017,5,2.0,0,24,20,12.00,26.0,92.30,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,36.3125,123.41125,0.058402777777777776
227,Hardik Pandya,"India in Sri Lanka ODI Series, 2017",20 Aug 2017,4,2.0,0,19,19,9.50,21.0,90.47,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4,22.90625,106.940625,0.04670138888888889
228,Hardik Pandya,"Australia in India ODI Series, 2017/18",17 Sep 2017,5,4.0,0,222,83,55.50,204.0,108.82,0,2,0,13,12,0,5,0,0,0,0,0,0,0,0,39.203125,107.8803125,0.10835069444444445
229,Hardik Pandya,"New Zealand in India ODI Series, 2017/18",22 Oct 2017,3,3.0,0,54,30,18.00,53.0,101.88,0,0,0,4,2,0,0,0,0,0,0,3,0,0,0,28.6015625,104.88015625,0.08361979166666667
230,Hardik Pandya,"Sri Lanka in India ODI Series, 2017/18",10 Dec 2017,3,2.0,0,18,10,9.00,15.0,120.00,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,18.80078125,112.440078125,0.05430989583333333
